0, 0, 36, 12, -1, -1, -1, -1
1, 0.000142, 8, 12, -1, -1, -1, -1
2, 0.02319, 778, 3216, -1, -1, -1, -1
3, 0.38956, 1785, 8694, 10426.7, 54.0766, 0, -1
7, 0.161046, 1019, 4615, 66.3994, 4.98043, -1, -1
6, 0.023609, 6466, 31618, 63.0534, 4.61026, -1, -1
7, 0.262004, 2791, 12945, 30.1024, 4.13312, -1, -1
8, 0.078606, 2791, 12909, 30.0466, 4.0402, -1, -1
9, 0.040075, 2791, 12909, 20.9226, 3.83473, -1, -1
6, 0.011522, 5153, 23481, 20.9226, 3.9842, -1, -1
7, 0.113084, 2961, 13839, 20.9226, 3.85224, -1, -1
8, 0.063606, 2961, 13812, 20.9226, 3.81884, -1, -1
9, 0.036552, 2961, 13812, 20.8716, 3.74917, -1, -1
6, 0.013362, 5826, 26899, 23.5671, 4.06529, -1, -1
7, 0.12253, 3437, 16330, 7.24819, 3.74126, -1, -1
8, 0.08047, 3437, 16309, 5.57596, 3.71024, -1, -1
9, 0.037373, 3437, 16309, 5.82454, 3.63429, -1, -1
7, 0.040243, 3255, 15446, 5.10324, 3.62621, -1, -1
4, 1.08791, 3255, 15446, 5.10324, 3.62621, -1, -1
5, 0.027492, 1563, 6508, 5.10324, 3.5318, -1, -1
-1, 1.5283, 1563, 6508, 5.10324, 3.5318, 0, 22
