0, 0, 36, 12, -1, -1, -1, -1
1, 0.000143, 8, 12, -1, -1, -1, -1
2, 0.015422, 548, 2096, -1, -1, -1, -1
3, 0.262989, 1468, 7041, 3393.11, 11.163, 0, -1
7, 0.090068, 791, 3508, 19.2699, 4.66428, -1, -1
6, 0.013723, 4957, 23865, 19.2699, 4.40549, -1, -1
7, 0.150393, 2308, 10642, 9.57308, 4.02534, -1, -1
8, 0.049894, 2308, 10597, 7.81288, 3.9465, -1, -1
9, 0.032768, 2308, 10597, 6.02983, 3.79249, -1, -1
7, 0.032492, 1975, 8940, 6.02983, 3.74818, -1, -1
4, 0.37057, 1975, 8940, 6.02983, 3.74818, -1, -1
5, 0.052908, 959, 3720, 5.88001, 3.68489, -1, -1
-1, 0.702032, 959, 3720, 5.88001, 3.68489, 0, 16
