0, 0, 36, 12, -1, -1, -1, -1
1, 0.000172, 8, 12, -1, -1, -1, -1
2, 0.011714, 392, 1422, -1, -1, -1, -1
3, 0.170933, 1179, 5693, 11681.1, 37.8318, 0, -1
7, 0.081146, 556, 2387, 19.4411, 4.87478, -1, -1
6, 0.010155, 3530, 16559, 16.4421, 4.54434, -1, -1
7, 0.117443, 1546, 6993, 9.34647, 4.11859, -1, -1
8, 0.043016, 1546, 6953, 9.34647, 4.03417, -1, -1
9, 0.026925, 1546, 6953, 6.43543, 3.81799, -1, -1
7, 0.018427, 1379, 6162, 5.96254, 3.77951, -1, -1
4, 0.298118, 1379, 6162, 5.96254, 3.77951, -1, -1
5, 0.022327, 613, 2242, 5.96254, 3.72713, -1, -1
-1, 0.503264, 613, 2242, 5.96254, 3.72713, 0, 16
