0, 0, 384, 128, -1, -1, -1, -1
1, 0.004711, 66, 128, -1, -1, -1, -1
2, 0.006251, 410, 1592, -1, -1, -1, -1
3, 0.581302, 7492, 39201, 5656.84, 41.6789, 0, -1
7, 0.427589, 1244, 6484, 102.036, 9.03064, -1, -1
6, 0.014, 5464, 27562, 77.7785, 6.90744, -1, -1
7, 0.190594, 2129, 10803, 77.7785, 5.55179, -1, -1
8, 0.087269, 2129, 10546, 73.1909, 4.68695, -1, -1
9, 0.030166, 2129, 10546, 27.9668, 4.18875, -1, -1
6, 0.007367, 3701, 17255, 27.9668, 4.25192, -1, -1
7, 0.095403, 2345, 11490, 20.3779, 4.09481, -1, -1
8, 0.054641, 2345, 11463, 14.3341, 4.03105, -1, -1
9, 0.031515, 2345, 11463, 14.099, 3.91314, -1, -1
6, 0.005959, 3196, 14707, 14.099, 3.97454, -1, -1
7, 0.064949, 2379, 11597, 14.099, 3.91584, -1, -1
8, 0.040569, 2379, 11600, 14.099, 3.89675, -1, -1
9, 0.029617, 2379, 11600, 14.099, 3.84743, -1, -1
6, 0.005831, 3201, 14726, 15.3206, 3.93079, -1, -1
7, 0.062366, 2436, 11888, 6.67599, 3.85838, -1, -1
8, 0.036023, 2436, 11879, 6.67599, 3.84828, -1, -1
9, 0.027421, 2436, 11879, 6.5625, 3.81329, -1, -1
7, 0.031073, 2386, 11655, 6.5625, 3.81639, -1, -1
4, 1.24888, 2386, 11655, 6.5625, 3.81639, -1, -1
5, 0.040959, 1104, 4073, 6.31483, 3.84771, -1, -1
-1, 1.8821, 1104, 4073, 6.31483, 3.84771, 0, 24
