0, 0, 384, 128, -1, -1, -1, -1
1, 0.006908, 66, 128, -1, -1, -1, -1
2, 0.013351, 642, 2714, -1, -1, -1, -1
3, 0.536238, 6492, 33871, 11614, 76.8846, 0, -1
7, 0.398758, 1372, 7061, 85.6814, 7.58864, -1, -1
6, 0.016575, 6309, 31795, 76.9608, 5.98011, -1, -1
7, 0.202615, 2403, 11831, 37.6846, 4.9334, -1, -1
8, 0.087074, 2403, 11626, 21.9987, 4.41225, -1, -1
9, 0.039124, 2403, 11626, 19.0155, 3.93067, -1, -1
6, 0.008989, 4497, 20780, 19.0155, 4.07368, -1, -1
7, 0.106665, 2589, 12410, 17.6291, 3.86608, -1, -1
8, 0.061768, 2589, 12382, 6.76524, 3.819, -1, -1
9, 0.033232, 2589, 12382, 6.36797, 3.71672, -1, -1
7, 0.027233, 2451, 11764, 6.36797, 3.71017, -1, -1
4, 0.98596, 2451, 11764, 6.36797, 3.71017, -1, -1
5, 0.043559, 1142, 4389, 6.05764, 3.66393, -1, -1
-1, 1.58602, 1142, 4389, 6.05764, 3.66393, 0, 24
