0, 0, 384, 128, -1, -1, -1, -1
1, 0.004285, 66, 128, -1, -1, -1, -1
2, 0.008097, 338, 1264, -1, -1, -1, -1
3, 0.613747, 9732, 51173, 322105, 787.631, 0, -1
7, 0.495879, 1296, 6836, 2386.92, 16.4842, -1, -1
6, 0.011593, 4092, 20817, 2515.87, 12.9389, -1, -1
7, 0.146298, 1856, 9512, 1324.14, 9.26223, -1, -1
8, 0.081, 1856, 9225, 1324.14, 6.93059, -1, -1
9, 0.02285, 1856, 9225, 1202.99, 5.65431, -1, -1
6, 0.005719, 2787, 13090, 1202.99, 5.40515, -1, -1
7, 0.094411, 1810, 9004, 40.7514, 5.12654, -1, -1
8, 0.038339, 1810, 8984, 31.0485, 4.92547, -1, -1
9, 0.022023, 1810, 8984, 28.8006, 4.7281, -1, -1
6, 0.004945, 2545, 11780, 28.8006, 4.69656, -1, -1
7, 0.07217, 1874, 9209, 28.8006, 4.70518, -1, -1
8, 0.029685, 1874, 9189, 28.8006, 4.65556, -1, -1
9, 0.019829, 1874, 9189, 21.5034, 4.58308, -1, -1
6, 0.004308, 2407, 11061, 21.5034, 4.56492, -1, -1
7, 0.060699, 1887, 9241, 21.5034, 4.58259, -1, -1
8, 0.026485, 1887, 9251, 19.311, 4.5684, -1, -1
9, 0.020041, 1887, 9251, 18.8519, 4.53878, -1, -1
6, 0.004254, 2361, 10833, 18.8519, 4.52563, -1, -1
7, 0.056122, 1910, 9339, 18.8519, 4.54191, -1, -1
8, 0.0256, 1910, 9336, 17.0869, 4.53273, -1, -1
9, 0.019915, 1910, 9336, 16.9365, 4.51143, -1, -1
6, 0.004175, 2344, 10742, 16.9365, 4.50083, -1, -1
7, 0.056933, 1917, 9353, 16.9365, 4.51453, -1, -1
8, 0.024515, 1917, 9348, 16.9365, 4.51402, -1, -1
9, 0.017471, 1917, 9348, 15.7187, 4.49994, -1, -1
6, 0.004399, 2341, 10718, 15.7187, 4.49545, -1, -1
7, 0.054402, 1926, 9390, 15.7187, 4.50369, -1, -1
8, 0.027425, 1926, 9385, 15.7187, 4.49855, -1, -1
9, 0.019453, 1926, 9385, 15.6473, 4.48867, -1, -1
6, 0.007596, 3479, 16574, 15.6473, 4.69168, -1, -1
7, 0.088893, 2313, 11487, 15.6473, 4.39548, -1, -1
8, 0.049099, 2313, 11445, 13.273, 4.34861, -1, -1
9, 0.021874, 2313, 11445, 13.1183, 4.26282, -1, -1
6, 0.005728, 2940, 13855, 13.1183, 4.28333, -1, -1
7, 0.061404, 2321, 11514, 12.3412, 4.26162, -1, -1
8, 0.036426, 2321, 11512, 7.75528, 4.25218, -1, -1
9, 0.021178, 2321, 11512, 7.75498, 4.21475, -1, -1
7, 0.046568, 2278, 11342, 7.75498, 4.22213, -1, -1
4, 1.82205, 2278, 11342, 7.75498, 4.22213, -1, -1
5, 0.025432, 1143, 3952, 7.28738, 4.42834, -1, -1
-1, 2.47361, 1143, 3952, 7.28738, 4.42834, 0, 34
