0, 0, 384, 128, -1, -1, -1, -1
1, 0.014286, 66, 128, -1, -1, -1, -1
2, 0.02101, 962, 4318, -1, -1, -1, -1
3, 0.459893, 5370, 27864, 20886.7, 67.4399, 0, -1
7, 0.378023, 1495, 7511, 136.681, 6.8661, -1, -1
6, 0.023547, 8764, 44673, 156.744, 5.44947, -1, -1
7, 0.260775, 3059, 14696, 50.7222, 4.295, -1, -1
8, 0.09586, 3059, 14535, 47.8853, 4.05224, -1, -1
9, 0.045028, 3059, 14535, 16.4766, 3.71648, -1, -1
6, 0.016626, 7137, 34408, 17.6462, 4.00476, -1, -1
7, 0.174385, 3731, 17978, 6.48841, 3.75474, -1, -1
8, 0.125509, 3731, 17943, 6.37334, 3.71493, -1, -1
9, 0.044846, 3731, 17943, 6.31697, 3.61507, -1, -1
7, 0.035486, 3468, 16676, 5.82322, 3.5983, -1, -1
4, 1.20441, 3468, 16676, 5.82322, 3.5983, -1, -1
5, 0.027005, 1588, 6997, 5.73025, 3.53567, -1, -1
-1, 1.72661, 1588, 6997, 5.73025, 3.53567, 0, 25
