0, 0, 36, 12, -1, -1, -1, -1
1, 0.00023, 8, 12, -1, -1, -1, -1
2, 0.015689, 568, 2178, -1, -1, -1, -1
3, 0.245749, 1524, 7344, 1867.67, 21.2578, 0, -1
7, 0.07136, 822, 3663, 219.63, 4.93836, -1, -1
6, 0.013549, 5178, 25009, 301.247, 4.53828, -1, -1
7, 0.163786, 2289, 10694, 14.9226, 4.09978, -1, -1
8, 0.056261, 2289, 10647, 13.0005, 4.00256, -1, -1
9, 0.036053, 2289, 10647, 6.51917, 3.78935, -1, -1
7, 0.029615, 2034, 9353, 5.74758, 3.76686, -1, -1
4, 0.371922, 2034, 9353, 5.74758, 3.76686, -1, -1
5, 0.022005, 1022, 3914, 5.68714, 3.70957, -1, -1
-1, 0.655595, 1022, 3914, 5.68714, 3.70957, 0, 17
