0, 0, 36, 12, -1, -1, -1, -1
1, 0.000166, 8, 12, -1, -1, -1, -1
2, 0.016308, 632, 2456, -1, -1, -1, -1
3, 0.285848, 1638, 7886, 914.926, 9.80411, 0, -1
7, 0.074598, 957, 4346, 17.2101, 4.56433, -1, -1
6, 0.015309, 5722, 27828, 16.0591, 4.3889, -1, -1
7, 0.17054, 2585, 12090, 16.0591, 4.02892, -1, -1
8, 0.085987, 2585, 12039, 14.4881, 3.96461, -1, -1
9, 0.035463, 2585, 12039, 7.41584, 3.7854, -1, -1
7, 0.030157, 2304, 10638, 7.41584, 3.75812, -1, -1
4, 0.413419, 2304, 10638, 7.41584, 3.75812, -1, -1
5, 0.024874, 1138, 4262, 7.41584, 3.66793, -1, -1
-1, 0.740615, 1138, 4262, 7.41584, 3.66793, 0, 20
