0, 0, 36, 12, -1, -1, -1, -1
1, 0.000155, 8, 12, -1, -1, -1, -1
2, 0.023084, 788, 3264, -1, -1, -1, -1
3, 0.281695, 1772, 8579, 2857.06, 26.5985, 0, -1
7, 0.075485, 1034, 4684, 18.2208, 4.70156, -1, -1
6, 0.017186, 6484, 31736, 15.2092, 4.44417, -1, -1
7, 0.199907, 2794, 12942, 10.5, 3.99114, -1, -1
8, 0.072459, 2794, 12887, 9.26228, 3.91329, -1, -1
9, 0.035538, 2794, 12887, 6.74173, 3.75201, -1, -1
7, 0.030794, 2501, 11465, 6.17518, 3.7217, -1, -1
4, 0.432795, 2501, 11465, 6.17518, 3.7217, -1, -1
5, 0.021339, 1191, 4659, 5.78838, 3.60384, -1, -1
-1, 0.759068, 1191, 4659, 5.78838, 3.60384, 0, 19
