0, 0, 36, 12, -1, -1, -1, -1
1, 0.000161, 8, 12, -1, -1, -1, -1
2, 0.012113, 458, 1592, -1, -1, -1, -1
3, 0.242676, 1297, 6118, 147.33, 6.17452, 0, -1
7, 0.081585, 731, 3203, 13.5085, 4.36529, -1, -1
6, 0.011049, 4269, 19919, 13.3873, 4.32024, -1, -1
7, 0.152191, 1861, 8227, 8.72742, 3.93993, -1, -1
8, 0.062013, 1861, 8202, 8.40819, 3.87563, -1, -1
9, 0.029455, 1861, 8202, 5.91564, 3.73775, -1, -1
7, 0.022863, 1679, 7319, 5.70425, 3.70196, -1, -1
4, 0.360118, 1679, 7319, 5.70425, 3.70196, -1, -1
5, 0.021283, 729, 2576, 5.36339, 3.65721, -1, -1
-1, 0.636351, 729, 2576, 5.36339, 3.65721, 0, 17
