0, 0, 1398, 466, -1, -1, -1, -1
1, 0.085801, 220, 436, -1, -1, -1, -1
2, 0.010957, 772, 3668, -1, -1, -1, -1
3, 0.169918, 1320, 6558, 595.601, 12.9135, 0, -1
7, 0.040705, 859, 4078, 93.4987, 5.86422, -1, -1
6, 0.013783, 5206, 25538, 85.456, 4.94373, -1, -1
7, 0.116622, 2035, 9480, 64.8269, 4.26058, -1, -1
8, 0.044063, 2035, 9437, 38.4137, 3.97912, -1, -1
9, 0.02513, 2035, 9437, 38.4137, 3.75928, -1, -1
6, 0.008734, 4229, 19577, 38.4137, 3.98792, -1, -1
7, 0.086037, 2387, 11170, 38.4137, 3.81964, -1, -1
8, 0.065344, 2387, 11165, 38.4137, 3.77499, -1, -1
9, 0.024341, 2387, 11165, 38.4137, 3.67921, -1, -1
6, 0.009777, 4680, 21715, 38.4137, 3.98605, -1, -1
7, 0.088938, 2788, 13265, 38.4137, 3.7425, -1, -1
8, 0.069273, 2788, 13252, 25.2403, 3.71061, -1, -1
9, 0.029497, 2788, 13252, 24.58, 3.62522, -1, -1
6, 0.008089, 4322, 19725, 24.58, 3.79415, -1, -1
7, 0.074307, 2878, 13707, 24.58, 3.64849, -1, -1
8, 0.052224, 2878, 13703, 24.58, 3.63932, -1, -1
9, 0.027343, 2878, 13703, 24.58, 3.59273, -1, -1
6, 0.007676, 4198, 19164, 20.8436, 3.76689, -1, -1
7, 0.064898, 2959, 14175, 16.9656, 3.62582, -1, -1
8, 0.050125, 2959, 14168, 14.3578, 3.61293, -1, -1
9, 0.028764, 2959, 14168, 7.39383, 3.5726, -1, -1
7, 0.031302, 2882, 13811, 7.39383, 3.56842, -1, -1
4, 0.971514, 2882, 13811, 7.39383, 3.56842, -1, -1
5, 0.016283, 798, 3026, 7.05241, 3.58853, -1, -1
-1, 1.25447, 798, 3026, 7.05241, 3.58853, 0, 21
