0, 0, 36, 12, -1, -1, -1, -1
1, 0.000221, 8, 12, -1, -1, -1, -1
2, 0.013887, 456, 1684, -1, -1, -1, -1
3, 0.192387, 1381, 6691, 4337.35, 29.4105, 0, -1
7, 0.090549, 701, 3143, 15.6586, 4.54735, -1, -1
6, 0.011005, 4120, 19670, 18.2213, 4.38836, -1, -1
7, 0.128975, 1829, 8391, 9.24326, 4.02188, -1, -1
8, 0.049193, 1829, 8363, 6.98779, 3.94907, -1, -1
9, 0.027615, 1829, 8363, 6.06123, 3.75925, -1, -1
7, 0.018916, 1644, 7436, 6.04587, 3.72895, -1, -1
4, 0.327235, 1644, 7436, 6.04587, 3.72895, -1, -1
5, 0.018767, 778, 2953, 6.04587, 3.68984, -1, -1
-1, 0.552497, 778, 2953, 6.04587, 3.68984, 0, 16
