0, 0, 36, 12, -1, -1, -1, -1
1, 0.000174, 8, 12, -1, -1, -1, -1
2, 0.014034, 470, 1640, -1, -1, -1, -1
3, 0.247073, 1379, 6550, 91.9868, 7.23878, 0, -1
7, 0.07374, 722, 3128, 91.9868, 4.67137, -1, -1
6, 0.011439, 4330, 20089, 91.9868, 4.47865, -1, -1
7, 0.134453, 2019, 9029, 8.8471, 4.02025, -1, -1
8, 0.052382, 2019, 8988, 8.8471, 3.94727, -1, -1
9, 0.029173, 2019, 8988, 5.87292, 3.80099, -1, -1
7, 0.027451, 1802, 7911, 5.87292, 3.77991, -1, -1
4, 0.329662, 1802, 7911, 5.87292, 3.77991, -1, -1
5, 0.022776, 765, 2585, 5.42015, 3.78368, -1, -1
-1, 0.613719, 765, 2585, 5.42015, 3.78368, 0, 17
