0, 0, 1398, 466, -1, -1, -1, -1
1, 0.112795, 223, 442, -1, -1, -1, -1
2, 0.011714, 775, 3695, -1, -1, -1, -1
3, 0.217413, 1412, 7043, 1123.88, 15.8453, 0, -1
7, 0.048948, 858, 4090, 169.231, 5.80549, -1, -1
6, 0.014016, 5106, 24964, 162.537, 4.92402, -1, -1
7, 0.126073, 1987, 9213, 134.354, 4.25819, -1, -1
8, 0.048905, 1987, 9135, 36.4856, 3.98628, -1, -1
9, 0.041385, 1987, 9135, 36.4856, 3.76806, -1, -1
6, 0.01053, 4099, 18820, 36.4856, 3.99626, -1, -1
7, 0.087321, 2347, 10892, 36.4856, 3.82516, -1, -1
8, 0.065408, 2347, 10897, 35.9767, 3.78398, -1, -1
9, 0.039522, 2347, 10897, 35.9767, 3.6934, -1, -1
6, 0.009319, 3836, 17364, 35.9767, 3.87658, -1, -1
7, 0.081103, 2417, 11249, 35.9767, 3.72015, -1, -1
8, 0.057739, 2417, 11248, 35.9767, 3.70152, -1, -1
9, 0.0382, 2417, 11248, 35.9767, 3.65324, -1, -1
6, 0.012837, 4577, 21269, 28.2009, 3.96105, -1, -1
7, 0.118787, 2892, 13757, 20.9052, 3.73037, -1, -1
8, 0.104786, 2892, 13748, 20.5967, 3.70279, -1, -1
9, 0.044954, 2892, 13748, 20.5967, 3.62787, -1, -1
6, 0.009137, 4251, 19506, 20.5967, 3.78367, -1, -1
7, 0.071463, 2949, 14051, 18.5316, 3.64616, -1, -1
8, 0.05134, 2949, 14055, 16.0858, 3.635, -1, -1
9, 0.046139, 2949, 14055, 15.9347, 3.59523, -1, -1
6, 0.011504, 4139, 18883, 15.9347, 3.73471, -1, -1
7, 0.087263, 2934, 14023, 15.9347, 3.60569, -1, -1
8, 0.045901, 2934, 14020, 15.9347, 3.60027, -1, -1
9, 0.040017, 2934, 14020, 15.9347, 3.57742, -1, -1
6, 0.009301, 4077, 18631, 15.9473, 3.73576, -1, -1
7, 0.064718, 3048, 14620, 7.38231, 3.60497, -1, -1
8, 0.055819, 3048, 14615, 7.38231, 3.60003, -1, -1
9, 0.045296, 3048, 14615, 7.36217, 3.57408, -1, -1
7, 0.039108, 2967, 14223, 7.36217, 3.56647, -1, -1
4, 1.5333, 2967, 14223, 7.36217, 3.56647, -1, -1
5, 0.03458, 861, 3274, 7.36217, 3.56628, -1, -1
-1, 1.9098, 861, 3274, 7.36217, 3.56628, 0, 21
