0, 0, 1398, 466, -1, -1, -1, -1
1, 0.142867, 227, 450, -1, -1, -1, -1
2, 0.014632, 931, 4479, -1, -1, -1, -1
3, 0.194223, 1311, 6492, 764.685, 11.3506, 0, -1
7, 0.044645, 968, 4666, 47.9813, 5.05073, -1, -1
6, 0.016198, 6105, 30191, 54.7453, 4.657, -1, -1
7, 0.137389, 2349, 10858, 34.6117, 3.94008, -1, -1
8, 0.051127, 2349, 10806, 19.1269, 3.82446, -1, -1
9, 0.026266, 2349, 10806, 11.6936, 3.63055, -1, -1
6, 0.010357, 4898, 22512, 13.315, 3.92111, -1, -1
7, 0.091826, 2712, 12643, 11.6936, 3.69564, -1, -1
8, 0.064456, 2712, 12632, 11.209, 3.66826, -1, -1
9, 0.027682, 2712, 12632, 11.209, 3.59537, -1, -1
6, 0.00973, 4809, 22073, 13.904, 3.86178, -1, -1
7, 0.089273, 2921, 13624, 7.83608, 3.64005, -1, -1
8, 0.054346, 2921, 13620, 7.83608, 3.62791, -1, -1
9, 0.029648, 2921, 13620, 7.86417, 3.58359, -1, -1
7, 0.024294, 2833, 13200, 7.86417, 3.57583, -1, -1
4, 0.680226, 2833, 13200, 7.86417, 3.57583, -1, -1
5, 0.024851, 808, 3193, 7.86417, 3.57045, -1, -1
-1, 1.0568, 808, 3193, 7.86417, 3.57045, 0, 22
