0, 0, 36, 12, -1, -1, -1, -1
1, 0.000166, 8, 12, -1, -1, -1, -1
2, 0.01537, 548, 2088, -1, -1, -1, -1
3, 0.194646, 1527, 7427, 61113.5, 222.848, 0, -1
7, 0.086755, 772, 3404, 20.7581, 4.81897, -1, -1
6, 0.011652, 4544, 21524, 21.674, 4.53892, -1, -1
7, 0.155657, 2029, 9184, 10.5535, 4.07685, -1, -1
8, 0.062417, 2029, 9142, 8.9651, 3.98334, -1, -1
9, 0.030104, 2029, 9142, 6.22709, 3.77948, -1, -1
7, 0.021508, 1823, 8123, 6.22709, 3.75143, -1, -1
4, 0.369016, 1823, 8123, 6.22709, 3.75143, -1, -1
5, 0.018312, 745, 2703, 6.22709, 3.69957, -1, -1
-1, 0.59751, 745, 2703, 6.22709, 3.69957, 0, 18
