0, 0, 384, 128, -1, -1, -1, -1
1, 0.004655, 66, 128, -1, -1, -1, -1
2, 0.006647, 410, 1592, -1, -1, -1, -1
3, 0.622297, 7350, 38726, 7.29898e+06, 6084.11, 0, -1
7, 0.439779, 1296, 6812, 3598.04, 20.6727, -1, -1
6, 0.01499, 5766, 29279, 3598.04, 10.5243, -1, -1
7, 0.207823, 2152, 11096, 3186.93, 9.66656, -1, -1
8, 0.089057, 2152, 10729, 2446.96, 5.58034, -1, -1
9, 0.034595, 2152, 10729, 73.209, 4.24437, -1, -1
6, 0.007656, 3732, 17486, 73.209, 4.28791, -1, -1
7, 0.110066, 2382, 11665, 16.9877, 4.14025, -1, -1
8, 0.061143, 2382, 11630, 15.2392, 4.07074, -1, -1
9, 0.03335, 2382, 11630, 14.8151, 3.93944, -1, -1
6, 0.007829, 3233, 14891, 14.8151, 3.99994, -1, -1
7, 0.06979, 2441, 11840, 14.8151, 3.94576, -1, -1
8, 0.04423, 2441, 11831, 14.1259, 3.92587, -1, -1
9, 0.03328, 2441, 11831, 13.5526, 3.86349, -1, -1
6, 0.005356, 3071, 14106, 13.5526, 3.91443, -1, -1
7, 0.05934, 2433, 11830, 13.5526, 3.86789, -1, -1
8, 0.03701, 2433, 11822, 13.5526, 3.85846, -1, -1
9, 0.035945, 2433, 11822, 12.7825, 3.82864, -1, -1
6, 0.005315, 3011, 13809, 12.7825, 3.87697, -1, -1
7, 0.056043, 2461, 11941, 12.7825, 3.83744, -1, -1
8, 0.035791, 2461, 11937, 12.7825, 3.83412, -1, -1
9, 0.029914, 2461, 11937, 12.7147, 3.81593, -1, -1
6, 0.006304, 3177, 14683, 15.2241, 3.89938, -1, -1
7, 0.058342, 2508, 12204, 11.2422, 3.82115, -1, -1
8, 0.036958, 2508, 12197, 9.7401, 3.81603, -1, -1
9, 0.030547, 2508, 12197, 6.85662, 3.7882, -1, -1
7, 0.033166, 2469, 12027, 6.85662, 3.78906, -1, -1
4, 1.59458, 2469, 12027, 6.85662, 3.78906, -1, -1
5, 0.02434, 1124, 4183, 6.85662, 3.82523, -1, -1
-1, 2.25252, 1124, 4183, 6.85662, 3.82523, 0, 24
