0, 0, 360, 500, -1, -1, -1, -1
1, 0.001999, 360, 500, -1, -1, -1, -1
2, 0.017556, 1048, 5239, -1, -1, -1, -1
3, 0.176202, 2094, 10468, 439128, 364.492, 0, -1
7, 0.086499, 1208, 6092, 2423.98, 9.31193, -1, -1
6, 0.020617, 7125, 35795, 2423.98, 6.83784, -1, -1
7, 0.167066, 2689, 12966, 1047.47, 5.13321, -1, -1
8, 0.088527, 2689, 12786, 457.173, 4.45116, -1, -1
9, 0.026986, 2689, 12786, 90.8927, 3.93427, -1, -1
6, 0.013359, 5807, 27735, 90.8927, 4.07685, -1, -1
7, 0.121422, 3374, 16261, 53.7145, 3.90409, -1, -1
8, 0.110074, 3374, 16232, 53.7145, 3.84357, -1, -1
9, 0.029802, 3374, 16232, 53.67, 3.7425, -1, -1
6, 0.01124, 5321, 25052, 53.67, 3.88736, -1, -1
7, 0.093415, 3564, 17214, 53.67, 3.77722, -1, -1
8, 0.075854, 3564, 17205, 53.67, 3.75906, -1, -1
9, 0.031379, 3564, 17205, 53.6414, 3.70548, -1, -1
6, 0.018202, 7457, 36397, 61.0388, 4.03807, -1, -1
7, 0.15382, 4596, 22775, 59.3033, 3.82399, -1, -1
8, 0.166763, 4596, 22760, 34.4934, 3.77874, -1, -1
9, 0.037787, 4596, 22760, 29.2646, 3.66856, -1, -1
6, 0.013081, 6593, 31751, 29.2646, 3.80452, -1, -1
7, 0.103693, 4615, 22932, 29.2646, 3.68585, -1, -1
8, 0.092872, 4615, 22920, 29.2646, 3.67307, -1, -1
9, 0.036245, 4615, 22920, 27.8333, 3.62242, -1, -1
6, 0.012438, 6335, 30349, 27.8333, 3.74734, -1, -1
7, 0.098153, 4680, 23221, 27.8333, 3.63346, -1, -1
8, 0.085356, 4680, 23220, 27.8333, 3.62709, -1, -1
9, 0.035879, 4680, 23220, 26.81, 3.59704, -1, -1
6, 0.011631, 6158, 29432, 26.81, 3.70842, -1, -1
7, 0.092121, 4676, 23213, 18.4539, 3.60075, -1, -1
8, 0.081008, 4676, 23217, 18.4539, 3.59636, -1, -1
9, 0.036058, 4676, 23217, 18.4539, 3.57445, -1, -1
6, 0.011673, 6045, 28857, 18.4539, 3.67981, -1, -1
7, 0.081503, 4693, 23325, 18.4539, 3.5821, -1, -1
8, 0.078649, 4693, 23325, 18.4539, 3.57893, -1, -1
9, 0.034925, 4693, 23325, 18.4539, 3.56586, -1, -1
6, 0.013732, 6737, 32806, 26.1278, 3.83184, -1, -1
7, 0.108742, 5171, 26062, 22.0754, 3.64141, -1, -1
8, 0.12152, 5171, 26047, 16.9075, 3.62369, -1, -1
9, 0.039116, 5171, 26047, 16.7507, 3.57647, -1, -1
6, 0.011758, 6418, 31082, 17.123, 3.67312, -1, -1
7, 0.093982, 5170, 26051, 16.7507, 3.58553, -1, -1
8, 0.094295, 5170, 26051, 16.7507, 3.58036, -1, -1
9, 0.03849, 5170, 26051, 16.7507, 3.55958, -1, -1
6, 0.013298, 6544, 31900, 18.0542, 3.72271, -1, -1
7, 0.108095, 5364, 27133, 16.3084, 3.61084, -1, -1
8, 0.108551, 5364, 27128, 16.3084, 3.6021, -1, -1
9, 0.04007, 5364, 27128, 16.3084, 3.57034, -1, -1
6, 0.011275, 6396, 31076, 16.0371, 3.65011, -1, -1
7, 0.09908, 5383, 27229, 11.1191, 3.58055, -1, -1
8, 0.119282, 5383, 27225, 11.1191, 3.57701, -1, -1
9, 0.038336, 5383, 27225, 10.322, 3.56036, -1, -1
6, 0.012865, 6324, 30714, 10.322, 3.63056, -1, -1
7, 0.090713, 5386, 27241, 10.322, 3.56786, -1, -1
8, 0.102191, 5386, 27244, 10.322, 3.56606, -1, -1
9, 0.039471, 5386, 27244, 10.2696, 3.557, -1, -1
6, 0.012377, 6312, 30711, 23.0151, 3.64143, -1, -1
7, 0.100426, 5418, 27411, 10.0113, 3.56828, -1, -1
8, 0.089032, 5418, 27406, 10.0113, 3.56456, -1, -1
9, 0.038287, 5418, 27406, 7.97845, 3.55488, -1, -1
7, 0.068027, 5405, 27344, 7.97845, 3.55344, -1, -1
4, 3.79299, 5405, 27344, 7.97845, 3.55344, -1, -1
5, 0.052607, 2007, 8150, 7.26492, 3.57279, -1, -1
-1, 4.04135, 2007, 8150, 7.26492, 3.57279, 0, 28
