0, 0, 36, 12, -1, -1, -1, -1
1, 0.000253, 8, 12, -1, -1, -1, -1
2, 0.016518, 624, 2420, -1, -1, -1, -1
3, 0.290246, 1644, 7933, 2763.81, 9.30218, 0, -1
7, 0.082757, 947, 4317, 36.2882, 4.59974, -1, -1
6, 0.015559, 5961, 29007, 40.3004, 4.37245, -1, -1
7, 0.181543, 2861, 13547, 11.2976, 4.00818, -1, -1
8, 0.079689, 2861, 13466, 9.1609, 3.91426, -1, -1
9, 0.038603, 2861, 13466, 6.83683, 3.74034, -1, -1
7, 0.038192, 2487, 11561, 5.79873, 3.70876, -1, -1
4, 0.437881, 2487, 11561, 5.79873, 3.70876, -1, -1
5, 0.027414, 1296, 5319, 5.79873, 3.64664, -1, -1
-1, 0.772312, 1296, 5319, 5.79873, 3.64664, 0, 20
